ids,indices,split,max_lat,max_lon,min_lat,min_lon
820,964321,train,44.25986099,2.125189304,44.24544907,2.105067015
821,5474804,train,48.55652237,-1.115752459,48.54320145,-1.135874748
822,626808,train,43.10721207,1.41031003,43.09252167,1.39018786
823,156146,train,49.65583801,3.847888708,49.64281082,3.827766418
824,1840205,train,47.09879684,5.135892868,47.08509445,5.115770817
825,518514,train,45.01615524,4.317797184,45.00192642,4.297675133
826,7611469,train,46.33089447,4.564294815,46.31700134,4.544172764
827,7822934,train,47.83449554,0.095086671,47.8209877,0.07496441200000001
828,10770756,train,50.23161697,3.50536108,50.21874237,3.4852387910000004
829,9222259,train,48.30062866,3.028535128,48.28723907,3.008413076
830,2363457,train,45.2787056,1.153481722,45.26454163,1.133359432
831,1141180,train,48.93208313,-0.753911078,48.91886139,-0.774033368
832,9249472,train,48.27647781,3.492694855,48.26308441,3.472572565
833,4970830,train,44.49998474,0.756246746,44.48563004,0.736124456
834,2021690,train,48.64551163,-3.605523109,48.63221741,-3.6256453989999997
835,1744899,train,45.21242142,1.456303835,45.19824219,1.436181545
836,3733789,train,48.28538513,-1.6634553669999999,48.27199554,-1.6835775380000002
837,8946133,train,46.19258499,0.161562011,46.17865372,0.14143973599999998
838,4831340,train,48.08270645,2.997633219,48.06925964,2.9775109289999997
839,3414217,train,45.0678215,-0.788765728,45.05360794,-0.808888018
840,5631546,train,49.07369232,3.923796177,49.06050873,3.903673887
841,1940933,train,48.68223953,-3.187986135,48.66895294,-3.208108425
842,7542934,train,47.37940979,6.002587795,47.36578369,5.982465267
843,2751200,train,48.29907227,1.435822248,48.28568649,1.4156999590000001
844,6589903,train,48.87504196,0.37787631200000005,48.86180496,0.35775405200000004
845,1331265,train,45.67239761,-0.210430354,45.65833282,-0.230552614
846,7090215,train,43.22966766,-0.076042391,43.21500397,-0.09616465099999999
847,8489957,train,43.84641266,2.483796835,43.83189774,2.463674545
848,5993594,train,47.62404251,-3.125104189,47.61047745,-3.1452264789999997
849,1163572,train,48.82497406,-0.9839696290000001,48.8117218,-1.004091859
850,9809925,train,48.79338074,-3.352647305,48.78012466,-3.3727695939999998
851,4777683,train,48.10478592,2.54039073,48.09134674,2.52026844
852,3761172,train,48.34882736,-1.3893793819999998,48.33545303,-1.4095015530000001
853,8160133,train,47.07304382,-0.48513516799999995,47.05933762,-0.505257428
854,4306843,train,48.02175522,1.088982701,48.00829697,1.068860412
855,9993390,train,48.1246376,-3.8091711999999998,48.11120224,-3.829293489
856,3045047,train,44.1171875,4.581542492,44.10273743,4.561420441
857,10820640,train,48.8026123,0.241332397,48.78935623,0.221210137
858,7334968,train,48.88697433,8.071048737,48.87374115,8.050926208
859,10017648,train,43.98690033,4.453173637,43.97241974,4.433051109
860,1096869,train,43.85677719,4.829298018999999,43.84226608,4.809175968
861,9592394,train,44.07273483,2.4913427830000003,44.05827713,2.471220493
862,2164371,train,46.27584839,1.67693007,46.26194,1.65680778
863,7341791,train,48.77088928,7.460823059,48.75762558,7.440700531
864,9805837,train,48.18857956,-2.8534536360000002,48.17515945,-2.8735759260000004
865,9807379,train,48.33969498,-3.5335681439999997,48.32631683,-3.553690434
866,6997709,train,43.49958038,-1.2489726540000001,43.48498154,-1.2690949440000001
867,1158457,train,49.22757721,0.078916997,49.21443558,0.058794737
868,351106,train,43.83306503,5.681350231000001,43.81855011,5.661227703
869,2432865,train,47.19618225,6.724114417999999,47.18250656,6.703992367000001
870,10906189,train,45.88415909,2.5834200380000003,45.87015152,2.563297749
871,2961972,train,42.24150848,8.596203804,42.22660828,8.576081276
872,2774344,train,48.34023285,-4.716739178,48.32685471,-4.736861229
873,11153134,train,46.94300079,-0.291099072,46.92926025,-0.311221331
874,10049045,train,43.22685242,0.976693273,43.21218872,0.956571043
875,5752488,train,48.15592957,-0.30358564899999996,48.14250183,-0.323707908
876,10354628,train,44.91331482,3.753026485,44.89906311,3.7329041960000002
877,146158,train,49.2347908,3.606780767,49.22165298,3.586658478
878,6863904,train,46.24119186,2.9450817110000003,46.22727203,2.924959421
879,10586593,train,48.84732437,3.640557528,48.83407974,3.6204352380000002
880,9803475,train,48.35264969,-2.408877373,48.33927536,-2.428999662
881,9466695,train,44.14813614,6.040137291000001,44.1336937,6.020014763
882,4004819,train,45.69411087,5.243600845,45.68005371,5.223478794
883,4200690,train,43.6420517,-0.945431948,43.62748718,-0.965554178
884,5273285,train,47.24370956,-1.050804257,47.23004913,-1.070926547
885,4439465,train,44.78963852,3.892894268,44.77535629,3.8727719780000003
886,2341860,train,45.24443436,0.41255128399999996,45.23026276,0.39242902399999996
887,4236340,train,43.70787048,-1.0801792140000002,43.69332123,-1.1003015040000002
888,2229794,train,46.320598600000004,1.619707346,46.30669785,1.599585056
889,7071142,train,43.16778183,-0.9653745290000001,43.15310287,-0.9854967590000001
890,10082788,train,43.87310028,0.74465847,43.85859299,0.72453618
891,8405774,train,43.47135925,2.1032705309999997,43.45675278,2.083148241
892,10410243,train,47.84806442,2.056378365,47.83455658,2.036256075
893,5240119,train,47.51615906,-0.40114268700000005,47.50256729,-0.42126494600000003
894,9581838,train,44.53610992,2.494307041,44.52176666,2.47418499
895,7011234,train,43.07559204,-0.970315278,43.06089401,-0.990437508
896,115262,train,49.97198105,3.208737373,49.95903778,3.188615084
897,3799502,train,47.23724747,1.702442169,47.22358322,1.682319999
898,6239168,train,46.91244888,3.239459753,46.89870071,3.219337463
899,7740618,train,47.90584564,0.218874514,47.89235306,0.198752254
900,6253334,train,47.23023224,3.861273527,47.21656418,3.841151237
901,6402083,train,50.04818726,3.620704651,50.03526306,3.6005823610000003
902,9941832,train,48.47113037,1.284545898,48.45778656,1.264423728
903,9993785,train,48.13944626,-3.914094448,48.12601471,-3.934216738
904,4267253,train,48.05761337,0.9736390109999999,48.04416275,0.9535167809999999
905,6968733,train,43.24864578,-1.254901528,43.2339859,-1.275023818
906,5433255,train,49.06674957,-1.341588974,49.05356598,-1.361711264
907,10906622,train,45.58212279999999,3.56851244,45.56803513,3.548390388
908,9595238,train,44.17694092,2.441755772,44.1625061,2.421633482
909,8963415,train,46.30458832,0.874105692,46.29068756,0.853983402
910,7323593,train,48.52624893,7.514182568,48.51292038,7.494060516
911,5053057,train,44.63310242,0.594999135,44.61878204,0.574876845
912,10226701,train,47.0630722,0.6311113829999999,47.04936218,0.610989153
913,10909897,train,45.98268509,3.3700747489999996,45.96870041,3.349952459
914,1284796,train,45.25177002,3.20020318,45.23760223,3.180081129
915,10016002,train,43.94610214,3.42181778,43.93161011,3.40169549
916,313690,train,44.26629639,6.396678447999999,44.25188446,6.376556396000001
917,2812215,train,48.51524353,-4.196345329,48.50191116,-4.216467381
918,10033891,train,43.55943679999999,1.7438545230000002,43.54485321,1.7237322330000002
919,10162027,train,48.608284000000005,-1.8336861130000002,48.59497833,-1.853808284
920,6629461,train,50.23294067,2.475981474,50.22006607,2.455859184
921,7499796,train,46.00190735,4.351304531,45.987930299999995,4.331182003
922,1500600,train,45.51140976,-0.651682794,45.49730682,-0.671805084
923,3007772,train,44.17636108,4.5861239430000005,44.16192627,4.566001892
924,5359796,train,47.37271881,-0.627338469,47.359088899999996,-0.647460759
925,10618904,train,48.29166412,-0.16461627199999998,48.27827454,-0.18473853199999998
926,3745034,train,48.06049347,-1.472383618,48.04704666,-1.492505908
927,5452998,train,48.76934814,-0.89225167,48.75608444,-0.9123739
928,8936199,train,46.79627991,0.275288731,46.78250122,0.255166471
929,11026111,train,46.08957291,4.3816676139999995,46.07561493,4.3615450860000005
930,3999332,train,45.10822296,5.251416206,45.09401703,5.231294155
931,696630,train,48.47708511,4.517582417,48.46374512,4.497460365
932,1860403,train,47.15703964,4.462965012,47.14335632,4.44284296
933,4721075,train,47.74940109,-1.592668056,47.73587036,-1.612790346
934,10430625,train,44.88907242,1.934746504,44.87481308,1.9146243330000001
935,7015171,train,43.43125153,-0.48091307299999997,43.41663742,-0.5010353329999999
936,6640661,train,50.46400833,2.431335211,50.45119858,2.4112129209999997
937,4937028,train,44.95789337,1.7514003519999999,44.94365311,1.731278181
938,8830218,train,46.8592186,-1.6061427590000001,46.84545517,-1.6262650490000001
939,4860470,train,44.63489532,1.482893944,44.62057495,1.462771654
940,453484,train,44.56715775,4.411850929,44.55282211,4.391728878
941,414271,train,44.40816116,5.717103004,44.39378357,5.696980953
942,11142111,train,48.7400322,2.86046052,48.72676086,2.84033823
943,11115569,train,49.70594025,1.6259956359999999,49.69292831,1.6058733459999999
944,6812329,train,45.63208389,2.632467985,45.61801147,2.612345695
945,5900515,train,49.09422684,5.841969013,49.08105087,5.821846485
946,10045494,train,43.10052109,0.8080795409999999,43.08582687,0.7879572509999999
947,4497899,train,44.94714737,3.4369094369999997,44.9329071,3.416787148
948,4480022,train,44.91980362,3.758775711,44.90555191,3.7386534210000004
949,9319168,train,48.29889297,2.044430733,48.285507200000005,2.024308681
950,435429,train,44.82596588,6.199139118,44.8116951,6.17901659
951,2574840,train,45.09896469,4.947426319,45.08475876,4.927304268
952,7004266,train,43.44429779,-1.33934319,43.4296875,-1.35946548
953,233701,train,46.63423538,3.4850590230000003,46.62041473,3.464936733
954,2656180,train,49.18074036,1.005888581,49.16758347,0.985766292
955,8691148,train,44.30770874,4.9815626139999996,44.29330826,4.9614400860000005
956,1469785,train,46.04033279,-0.252022356,46.02636337,-0.272144616
957,5142237,train,44.70982742,3.2230205539999996,44.69552612,3.202898264
958,496911,train,45.16816711,4.803156853,45.15398026,4.783034801
959,204114,train,46.57233047,3.045154095,46.55849838,3.025031805
960,7621479,train,46.51480865,5.253841877,46.50096129999999,5.233719826000001
961,508449,train,44.78862,3.946523666,44.77433777,3.926401377
962,3797094,train,46.76053619,1.01343441,46.74674988,0.99331212
963,7690246,train,46.85417938,5.258153915,46.84041977,5.2380313869999995
964,3458729,train,43.48843765,3.137860298,43.47383499,3.1177380080000003
965,1899897,train,47.247066499999995,4.983987808,47.23340225,4.963865757
966,3611273,train,48.00042343,-1.850574374,47.98695755,-1.870696664
967,9295647,train,47.72831726,6.951208591,47.7147789,6.93108654
968,10594533,train,49.05203247,4.686286449,49.03884506,4.666163921
969,10082839,train,43.49990845,0.61242646,43.4853096,0.59230417
970,3887740,train,47.13565826,0.31616205,47.12196732,0.29603979
971,10093101,train,43.86455154,0.489267409,43.85004044,0.469145149
972,3553478,train,43.39177322,3.49233532,43.37714767,3.472213268
973,7428980,train,48.20732117,7.377099991000001,48.19390869,7.356977463
974,10279785,train,43.74078369,-0.331792742,43.72624207,-0.35191500200000003
975,3571591,train,47.95790863,-1.837908149,47.9444313,-1.8580304380000001
976,7747068,train,47.81085205,0.7043241259999999,47.79733658,0.684201837
977,2322673,train,45.63365173,0.742412686,45.61957932,0.7222903970000001
978,7962781,train,49.53093719,1.053948402,49.51787567,1.033826113
979,10178454,train,48.00378799,-2.156540632,47.99032211,-2.176662922
980,6149961,train,48.86369705,6.597541809,48.85045624,6.577419758
981,7213179,train,42.46986771,2.4629559519999997,42.455020899999994,2.442833662
982,6646180,train,50.77105331,1.764336109,50.75832367,1.74421382
983,288187,train,46.40496826,3.340160847,46.39109039,3.3200385569999997
984,1245770,train,45.06357193,2.450109959,45.04935455,2.429987669
985,369967,train,44.65675354,6.197162627999999,44.64243698,6.1770405770000005
986,8096406,train,48.59640503,2.7762882710000003,48.58309555,2.756165981
987,7811047,train,47.86843491,-0.08915779,47.85493469,-0.10928005699999999
988,6096673,train,48.07202148,-3.5457851889999996,48.05857468,-3.565907478
989,3827735,train,46.51771545,2.091592312,46.50386429,2.0714700219999997
990,3413872,train,45.12438583,-0.39647144100000004,45.11018753,-0.41659370100000004
991,345293,train,44.00899887,5.969260216,43.99452591,5.9491376879999995
992,7538928,train,46.22609329,4.669577599,46.21216965,4.649455547
993,1155609,train,49.00974274,-0.765140057,48.99654388,-0.785262287
994,5391178,train,49.63093948,-1.245828509,49.61790466,-1.265950799
995,9178788,train,47.92210007,6.476808071000001,47.90861511,6.45668602
996,1795996,train,45.43751907,2.230202436,45.42339706,2.2100801469999998
997,10689725,train,47.99302673,-3.579921246,47.97956085,-3.600043535
998,2202904,train,46.31780624,2.267302752,46.30390549,2.2471807
999,6482236,train,49.47819901,1.7379256490000001,49.46512604,1.7178033590000001
1000,6202445,train,49.07734299,7.067899703999999,49.06415939,7.047777653
1001,41774,train,46.23535156,4.85463047,46.22143173,4.834508419
1002,8691893,train,44.29324341,4.81223011,44.27883911,4.792107582
1003,3628737,train,48.23413467,-1.7767329219999999,48.22072983,-1.796855092
1004,1233342,train,45.33550262,2.4009721280000003,45.32135391,2.380849838
1005,2381862,train,44.93793106,0.834939122,44.92368317,0.8148168920000001
1006,6202391,train,49.03100967,6.751063824,49.01781464,6.730941772
1007,10720646,train,48.08228302,-2.3562359809999998,48.06884003,-2.376358271
1008,10475893,train,44.38158798,0.216449067,44.36720657,0.196326807
1009,3180123,train,42.80807877,0.539752722,42.79331589,0.519630492
1010,11210550,train,49.64908981,2.6681311130000003,49.63606262,2.648008823
1011,3727221,train,48.69664764,-1.857401609,48.68336487,-1.877523899
1012,11198340,train,49.95516586,2.614591599,49.94221878,2.594469309
1013,11310151,train,46.93962479,-1.0260107520000001,46.92588425,-1.046133041
1014,8217870,train,46.85934067,-0.7487906809999999,46.84558105,-0.7689129709999999
1015,212444,train,46.72489548,3.0138926510000004,46.71109772,2.993770361
1016,3262398,train,44.01707458,0.78750807,44.00260162,0.76738584
1017,3059733,train,43.96200943,4.572918892,43.94752502,4.552796841
1018,8429903,train,43.67682266,2.11665535,43.66226578,2.09653306
1019,2402413,train,45.04554749,0.138115972,45.03133011,0.11799371199999999
1020,1732343,train,45.34882355,1.4030337330000002,45.33468246,1.382911444
1021,6573306,train,48.54796219,-0.769721448,48.53463745,-0.789843738
1022,3154851,train,43.09324265,0.636501312,43.07854462,0.6163790229999999
1023,1163840,train,49.13656235,-0.34490814799999997,49.12339401,-0.365030408
1024,8194405,train,47.06203079,-0.514420271,47.04832077,-0.534542501
1025,6113409,train,47.99272919,-3.2062220569999997,47.97925949,-3.226344347
1026,6357294,train,50.76332474,2.567969084,50.75059509,2.5478467940000002
1027,8473929,train,44.14194489,1.904742837,44.12750244,1.884620547
1028,6302222,train,47.25639343,3.045154095,47.24273682,3.025031805
1029,5821269,train,48.38642883,-0.380840778,48.37306213,-0.400963038
1030,5535003,train,49.228458399999994,-1.3745571369999998,49.21531296,-1.3946794269999998
1031,1595409,train,46.01257706,-0.39826807399999997,45.99860001,-0.418390334
1032,8615053,train,44.09699631,1.607041121,44.08254242,1.586918831
1033,7769171,train,47.72299957,0.148985595,47.70946121,0.128863335
1034,1789462,train,45.47885513,2.476161242,45.46474457,2.4560389519999997
1035,1937558,train,48.4429512,-2.204780102,48.42959976,-2.224902391
1036,6333673,train,50.10491562,3.799379587,50.09200668,3.779257298
1037,3629018,train,48.20073318,-2.172800064,48.18732071,-2.1929223540000002
1038,1409200,train,45.96264267,0.020167178,45.94865417,4.49e-05
1039,11402110,train,49.03666687,2.438881159,49.02347183,2.418758869
1040,732891,train,43.20335007,2.685109377,43.18867874,2.664987087
1041,4075258,train,45.33000946,4.791568756,45.31586075,4.771446705
1042,10868323,train,50.36027908,2.375729561,50.34743881,2.355607271
1043,7553938,train,47.41297913,5.808102608,47.39936066,5.78798008
1044,7691128,train,46.85417938,5.314568043,46.84041977,5.294445515
1045,1199450,train,44.8731575,2.3744719030000003,44.85889816,2.354349613
1046,6130110,train,47.63263702,-2.116385937,47.61907578,-2.136508226
1047,846748,train,43.90864182,2.571382523,43.89414215,2.5512602330000003
1048,6986634,train,43.22109222,-0.20818457,43.20642471,-0.22830683
1049,7709271,train,46.2163353,4.069862366000001,46.20240784,4.049739838
1050,10492817,train,44.32069397,3.194184542,44.30629349,3.1740622519999997
1051,8727684,train,46.77881241,-0.925848663,46.76502991,-0.9459708929999999
1052,4710615,train,47.78997421,-1.424503446,47.77645493,-1.444625735
1053,8131293,train,46.57579041,-0.37616953299999994,46.5619545,-0.39629179200000003
1054,5949775,train,48.92529678,5.548579216,48.91207123,5.5284566879999995
1055,2871283,train,48.13956451,-4.030156612,48.12613678,-4.05027914
1056,10096157,train,43.57043457,0.354070961,43.55585479999999,0.333948702
1057,8893251,train,46.59474564,0.728309095,46.58091354,0.708186865
1058,11244141,train,44.13317871,2.127884388,44.11873245,2.1077620980000003
1059,8021545,train,49.57784653,0.774752021,49.56480026,0.754629731
1060,6891305,train,45.94784164,3.075427294,45.93384933,3.0553050039999996
1061,11201087,train,50.12329102,1.5173892969999998,50.11038589,1.4972670080000001
1062,10658165,train,48.49423218,6.744596004,48.480896,6.7244739529999995
1063,7418439,train,47.70027161,7.19986248,47.68672943,7.179739952
1064,5126173,train,44.5230484,3.37851882,44.50869751,3.35839653
1065,5991898,train,47.96452332,-2.51227355,47.9510498,-2.5323956009999997
1066,9912745,train,49.01781464,0.505077779,49.0046196,0.484955519
1067,8069010,train,48.78539276,2.647829294,48.77213287,2.627707005
1068,3858000,train,46.56751633,1.5904222730000002,46.55368042,1.5702999830000002
1069,2367810,train,45.29640198,0.238188297,45.28224564,0.218066037
1070,9210074,train,47.90662766,3.425410986,47.89313507,3.4052886960000004
1071,3578040,train,48.27761459,-1.1666870120000001,48.26422119,-1.186809182
1072,2549150,train,45.27762985,4.82848978,45.2634697,4.808367252
1073,185538,train,46.60783005,3.093752861,46.59400177,3.0736305710000003
1074,7859518,train,45.71738434,6.413476944,45.70333481,6.393354893
1075,710099,train,48.48703003,4.012549877,48.47369003,3.992427588
1076,5685563,train,48.2130661,5.736057281,48.19965744,5.71593523
1077,9248732,train,47.54193878,3.690593481,47.52835083,3.67047143
1078,8047562,train,48.64764786,2.779252768,48.63435364,2.7591304780000003
1079,3252090,train,43.8689537,0.577122629,43.85444641,0.557000399
1080,4531912,train,44.87717056,3.861273527,44.86290741,3.841151237
1081,3426310,train,44.70957184,-0.245015487,44.69527054,-0.265137762
1082,10836657,train,48.61558914,0.253010511,48.60228348,0.232888237
1083,7966822,train,49.81949997,1.266220331,49.80651474,1.246098042
1084,10828949,train,48.40110016,0.7836453320000001,48.38774109,0.7635231020000001
1085,10527889,train,47.69380188,-0.819667757,47.68025589,-0.839790046
1086,5131101,train,44.43247986,3.236944437,44.41810989,3.216822147
1087,3335379,train,43.91854095,0.20495063100000002,43.9040451,0.18482837100000002
1088,1657152,train,47.58430862,2.4003434180000003,47.57073212,2.380221128
1089,9090804,train,46.29708099,1.4236949680000002,46.28317642,1.403572679
1090,1572474,train,45.98880386,-0.593831301,45.97481918,-0.61395359
1091,8835622,train,46.3481369,-0.620601118,46.33424377,-0.640723348
1092,1996240,train,48.74968719,-2.9507410530000002,48.73641968,-2.970863342
1093,11332141,train,46.16919708,0.505077779,46.15526199,0.484955519
1094,45000,train,46.01270294,5.453177929,45.99872589,5.433055877999999
1095,1395254,train,46.01763153,0.725883663,46.00365448,0.7057614329999999
1096,228917,train,46.32053757,2.803956509,46.30663681,2.7838342189999996
1097,8622784,train,44.15825272,0.9810950159999999,44.14381409,0.9609727859999999
1098,2287895,train,44.79830933,0.533554375,44.7840271,0.513432086
1099,1328109,train,45.4421196,0.08277975,45.4280014,0.06265749
1100,1590267,train,45.52179718,-0.328738481,45.50769424,-0.34886074100000003
1101,5534510,train,49.68264008,-1.295325756,49.66962051,-1.315448046
1102,9021416,train,45.61480713,1.3445533509999998,45.60072708,1.324431181
1103,1396011,train,46.00396729,0.8668293359999999,45.98999023,0.8467070459999999
1104,11127694,train,48.40581131,3.2605700489999996,48.39245224,3.24044776
1105,5035694,train,44.66697311,0.250405371,44.65266037,0.230283126
1106,9554580,train,43.18095016,3.074888229,43.16627502,3.05476594
1107,7405204,train,48.28233719,7.290143013,48.26894379,7.270020485
1108,4956799,train,44.59921265,2.129950523,44.58488464,2.109828234
1109,184646,train,46.24926758,3.336208105,46.23535156,3.316086054
1110,1135927,train,49.01681519,-0.166143417,49.00361633,-0.186265677
1111,3195927,train,43.64998245,1.104074359,43.63542175,1.083952188
1112,9734184,train,47.44281769,5.230575562,47.42920685,5.210453033
1113,853540,train,44.67911148,2.855609655,44.66480255,2.835487366
1114,2347582,train,45.20621872,1.023315907,45.19203949,1.003193617
1115,5438350,train,48.70400238,-1.204056859,48.6907196,-1.224179149
1116,11157203,train,46.86468506,-0.305112779,46.85092545,-0.325235039
1117,737752,train,43.0218277,2.321740866,43.00711441,2.301618576
1118,10447392,train,44.41278076,1.712862611,44.39840698,1.69274044
1119,11009117,train,47.96031189,7.281698704,47.94683838,7.261576653
1120,9738912,train,47.04942322,4.872237682,47.03570938,4.852115154
1121,10834376,train,48.75886917,0.076042391,48.74560165,0.055920128
1122,3192593,train,43.24085617,1.325329423,43.22619629,1.305207133
1123,1329560,train,46.01756668,0.786519945,46.00359344,0.766397655
1124,5320405,train,47.70172501,-0.92773509,47.68817902,-0.94785738
1125,3544768,train,43.51046371,3.53024435,43.49586868,3.510122061
1126,10069010,train,43.57668304,1.166327596,43.56210327,1.146205425
1127,8894072,train,46.56103134,0.7306447629999999,46.54719162,0.7105224729999999
1128,10482836,train,44.4526825,3.4961981769999997,44.43831635,3.476075888
1129,8164657,train,46.96029282,-0.74420929,46.94655609,-0.764331579
1130,10965885,train,48.7797699,7.539066315,48.7665062,7.518943787
1131,1262982,train,44.92368317,2.194539309,44.90943527,2.174417019
1132,10893501,train,45.84493637,3.38112402,45.83091736,3.36100173
1133,9472708,train,44.98598099,6.504655838,44.97174835,6.484533787
1134,5607181,train,49.20568848,3.857051373,49.19254303,3.8369290830000002
1135,1680728,train,47.57242966,2.413279057,47.55885315,2.393156767
1136,8465370,train,43.91582489,2.2205007080000003,43.90132523,2.200378418
1137,5962222,train,49.16799545,5.547950267999999,49.15483856,5.527828217000001
1138,8552267,train,44.21146393,1.49385345,44.19703674,1.47373116
1139,6384448,train,50.51424408,2.90546608,50.50144958,2.88534379
1140,5566495,train,48.80752182,4.707127094,48.79426956,4.687005043
1141,10513624,train,47.31087494,-0.454682291,47.29722977,-0.47480455
1142,128344,train,49.97042084,3.6824188230000003,49.95747757,3.662296772
1143,344790,train,43.92041779,5.8516707420000005,43.90592194,5.831548214
1144,4062241,train,44.955097200000004,5.621342659,44.94085312,5.601220607999999
1145,1502367,train,46.19420242,-0.791730165,46.18027115,-0.811852455
1146,6468196,train,49.16523361,1.9867589469999998,49.15207672,1.966636777
1147,8609854,train,43.88935089,1.193816066,43.87484741,1.173693776
1148,7726274,train,46.72193909,5.058638096,46.70814133,5.038515568
1149,10605958,train,48.4224472,4.898198605,48.40909195,4.8780765530000005
1150,9255515,train,47.78846741,4.1887092589999995,47.77494431,4.168587208
1151,8181349,train,46.54397964,-0.328648657,46.53013611,-0.34877091600000004
1152,9165308,train,48.08492661,6.381946087,48.07147979999999,6.361824036000001
1153,9530318,train,48.62936783,4.15951395,48.61606598,4.139391899
1154,5867382,train,48.83940125,6.174705029,48.82615662,6.1545825
1155,9988909,train,48.63494873,-4.278630733,48.62164688,-4.298753262
1156,7904129,train,45.99703979,6.081010342000001,45.98305893,6.06088829
1157,6921174,train,43.22220612,-1.051253438,43.2075386,-1.071375728
1158,9611055,train,49.29944611,-0.391979873,49.28632355,-0.412102133
1159,9973538,train,48.55295563,-4.361724853999999,48.5396347,-4.381847382
1160,7725600,train,46.87150192,4.912931442,46.85774231,4.892808914
1161,6536126,train,48.76330948,0.28058877600000004,48.75004196,0.26046651600000004
1162,2422348,train,47.31203079,5.8887710570000005,47.29838562,5.868649006
1163,3214360,train,43.40541458,0.22040166,43.39079285,0.2002794
1164,2857908,train,48.52827454,-4.279259682,48.51494598,-4.299381733
1165,2355249,train,44.87653351,0.9210875629999999,44.86227036,0.9009653329999999
1166,7559374,train,47.68817902,6.572389126,47.67463303,6.552266597999999
1167,359129,train,44.29330826,5.863798141,44.27890396,5.843675612999999
1168,3078468,train,43.6173439,1.6096462009999999,43.60277557,1.5895240309999998
1169,9729549,train,45.70471191,2.11081624,45.69065857,2.090694189
1170,5589458,train,48.84052658,3.8184237480000003,48.82727814,3.798301697
1171,7411390,train,48.06223679,7.448875427000001,48.04878616,7.428752899
1172,633606,train,43.09540558,1.8158096080000001,43.08071136,1.7956873180000001
1173,2673671,train,49.36711884,0.588082075,49.35401535,0.567959845
1174,11186440,train,50.11545563,2.7428710460000003,50.10255051,2.722748756
1175,1239152,train,45.04516602,2.574886084,45.03094864,2.554763794
1176,1277883,train,45.15847778,2.895674467,45.14428711,2.875552177
1177,11261395,train,44.37844086,0.912823081,44.36405945,0.892700791
1178,587923,train,49.67897797,4.799114704,49.66595459,4.778992176
1179,9397843,train,46.08359146,5.323551178,46.06963348,5.30342865
1180,7630955,train,47.04079437,4.350046635,47.02707672,4.329924583
1181,4773635,train,48.12073898,2.758591413,48.10730362,2.738469124
1182,2224188,train,46.38055801,1.772510767,46.36667252,1.752388597
1183,4740350,train,47.41893387,-0.8932397959999999,47.40531921,-0.9133620859999999
1184,3180349,train,42.93534088,0.679979742,42.92060471,0.659857512
1185,7164934,train,43.35174179,0.17144347699999998,43.33710861,0.15132120300000002
1186,10510994,train,47.12049866,-0.68231535,47.10680771,-0.7024376390000001
1187,9527003,train,48.18684006,4.356964111,48.17342377,4.336841583
1188,7916248,train,46.09119415,5.913025379,46.07723618,5.892903327999999
1189,9150095,train,48.26954269,6.443750381,48.25614929,6.423627852999999
1190,3281788,train,43.58716202,0.502113342,43.57258224,0.48199105299999995
1191,886206,train,44.44408798,2.718796015,44.42972183,2.6986739639999997
1192,112401,train,49.87788773,3.565817595,49.86491776,3.545695305
1193,10778737,train,50.04628372,3.3873224260000003,50.03335953,3.367200136
1194,5760412,train,48.25865936,-0.311939985,48.24526215,-0.332062244
1195,8942252,train,46.56541443,1.018285275,46.55157852,0.9981630440000001
1196,8220998,train,46.15177536,-0.596166909,46.13783646,-0.6162891979999999
1197,7658250,train,46.79283524,5.333163261,46.77905655,5.313040733
1198,6534807,train,48.68093491,-0.077839017,48.66764832,-0.09796128400000001
1199,5825212,train,47.95989227,-0.7712485790000001,47.94641495,-0.7913708690000001
1200,10767417,train,50.09944153,3.2241883280000003,50.08653259,3.204066038
1201,5534058,train,48.95698166,-1.4812769890000002,48.94376755,-1.5013992790000001
1202,8357380,train,49.75233841,2.7528421880000002,49.73933411,2.732719898
1203,5280608,train,47.20448303,-0.364311755,47.19081116,-0.384434015
1204,7523353,train,46.29987335,4.456856728,46.28596878,4.4367342
1205,4736461,train,47.27620697,-1.642973781,47.26255035,-1.6630959509999999
1206,2924916,train,48.60531616,-4.0943861010000004,48.59200668,-4.1145086289999995
1207,9458146,train,43.77322388,6.140568732999999,43.7586937,6.120446682000001
1208,1757518,train,45.54438782,2.518292189,45.53029251,2.498169899
1209,9853209,train,45.30550003,1.102098107,45.29134369,1.0819758179999999
1210,7608925,train,46.27516556,4.372774123999999,46.26125717,4.352652073
1211,9820931,train,46.22777176,1.653933167,46.21384811,1.633810878
1212,7495903,train,45.93466187,4.7729735369999995,45.92066574,4.752851486
1213,10933503,train,43.390728,-0.017562063,43.37610245,-0.037684325
1214,1038606,train,43.88248825,2.676395655,43.86798477,2.656273365
1215,6494837,train,49.09328461,3.051442385,49.08010864,3.031320095
1216,11112376,train,49.83057022,1.5709288119999998,49.81758881,1.550806642
1217,9029860,train,46.00671387,1.157793641,45.992733,1.1376713509999998
1218,10698498,train,48.01917267,-2.7716171739999997,48.0057106,-2.791739225
1219,7144245,train,43.17203903,0.209082887,43.15736389,0.188960627
1220,7516492,train,45.88415909,4.596814156000001,45.87015152,4.576691628
1221,10558657,train,49.30044174,-1.503195882,49.28731918,-1.523318172
1222,9841722,train,45.40498352,0.41398859,45.39085388,0.39386633
